holdout_year,half,model,feature,standardized_coefficient
2024,Bottom,xwOBA + K + Barrel + History + PA,log_pa,-0.027842432056174534
2024,Bottom,xwOBA + K + Barrel + History + PA,no_prior_pa,0.12576775958026276
2024,Bottom,All 4 skill + History + PA,xwoba,0.06634543519689075
2024,Bottom,All 4 skill + History + PA,k_pct,-0.09541100025798449
2024,Bottom,All 4 skill + History + PA,bb_pct,0.01819574665703787
2024,Bottom,All 4 skill + History + PA,barrel_pct,0.02692858298610679
2024,Bottom,All 4 skill + History + PA,hist_runs_per_start,-0.01047080304563117
2024,Bottom,All 4 skill + History + PA,log_hist_starts,0.062397387235543875
2024,Bottom,All 4 skill + History + PA,no_hist_starts,-0.02989190139887894
2024,Bottom,All 4 skill + History + PA,log_pa,-0.023830215757596952
2024,Bottom,All 4 skill + History + PA,no_prior_pa,0.12863029883271404
2025,Top,PA only control,log_pa,-0.07312554830403481
2025,Top,PA only control,no_prior_pa,-0.04722013438149235
2025,Top,xwOBA + PA,xwoba,0.10334086575746002
2025,Top,xwOBA + PA,log_pa,-0.05583753651645418
2025,Top,xwOBA + PA,no_prior_pa,-0.03313117025941415
2025,Top,xwOBA + K + PA,xwoba,0.03003117209471097
2025,Top,xwOBA + K + PA,k_pct,-0.12587800931243387
2025,Top,xwOBA + K + PA,log_pa,-0.05335426302257124
2025,Top,xwOBA + K + PA,no_prior_pa,-0.030588119981254058
2025,Top,xwOBA + K + Barrel + PA,xwoba,-0.0023762283221948222
2025,Top,xwOBA + K + Barrel + PA,k_pct,-0.14435470229166367
2025,Top,xwOBA + K + Barrel + PA,barrel_pct,0.039363685632004555
2025,Top,xwOBA + K + Barrel + PA,log_pa,-0.053781373209606034
2025,Top,xwOBA + K + Barrel + PA,no_prior_pa,-0.030869098487913266
2025,Top,All 4 skill + PA,xwoba,-0.04203113832880827
2025,Top,All 4 skill + PA,k_pct,-0.16115303302941758
2025,Top,All 4 skill + PA,bb_pct,0.058167306334363546
2025,Top,All 4 skill + PA,barrel_pct,0.0578299001643328
2025,Top,All 4 skill + PA,log_pa,-0.03719665480611694
2025,Top,All 4 skill + PA,no_prior_pa,-0.017756077586661687
2025,Top,History + PA,hist_runs_per_start,0.05345795139760091
2025,Top,History + PA,log_hist_starts,-0.001046675606698466
2025,Top,History + PA,no_hist_starts,-0.014207442041024134
2025,Top,History + PA,log_pa,-0.06676713679727722
2025,Top,History + PA,no_prior_pa,-0.03101438759388029
2025,Top,xwOBA + K + History + PA,xwoba,0.021985443391033588
2025,Top,xwOBA + K + History + PA,k_pct,-0.12631979434501794
2025,Top,xwOBA + K + History + PA,hist_runs_per_start,0.024787228281004055
2025,Top,xwOBA + K + History + PA,log_hist_starts,0.026747228261507997
2025,Top,xwOBA + K + History + PA,no_hist_starts,0.009778371619434852
2025,Top,xwOBA + K + History + PA,log_pa,-0.08317860892594468
2025,Top,xwOBA + K + History + PA,no_prior_pa,-0.048160926737229326
2025,Top,xwOBA + K + Barrel + History + PA,xwoba,-0.010521181227276664
2025,Top,xwOBA + K + Barrel + History + PA,k_pct,-0.1448601505358826
2025,Top,xwOBA + K + Barrel + History + PA,barrel_pct,0.03951216445141135
2025,Top,xwOBA + K + Barrel + History + PA,hist_runs_per_start,0.02497466606332864
2025,Top,xwOBA + K + Barrel + History + PA,log_hist_starts,0.026101405500222507
2025,Top,xwOBA + K + Barrel + History + PA,no_hist_starts,0.010897875241621568
2025,Top,xwOBA + K + Barrel + History + PA,log_pa,-0.08253709145500096
2025,Top,xwOBA + K + Barrel + History + PA,no_prior_pa,-0.04885203434285047
2025,Top,All 4 skill + History + PA,xwoba,-0.05010683578700139
2025,Top,All 4 skill + History + PA,k_pct,-0.16143832526645696
2025,Top,All 4 skill + History + PA,bb_pct,0.058034466273539066
2025,Top,All 4 skill + History + PA,barrel_pct,0.057878264790359894
2025,Top,All 4 skill + History + PA,hist_runs_per_start,0.024894040921949395
2025,Top,All 4 skill + History + PA,log_hist_starts,0.022637465171277935
2025,Top,All 4 skill + History + PA,no_hist_starts,0.005856088835287956
2025,Top,All 4 skill + History + PA,log_pa,-0.06270932782200896
2025,Top,All 4 skill + History + PA,no_prior_pa,-0.030860312206254504
2025,Bottom,PA only control,log_pa,0.021690566868990728
2025,Bottom,PA only control,no_prior_pa,0.09985514299285926
2025,Bottom,xwOBA + PA,xwoba,0.10542813925362668
2025,Bottom,xwOBA + PA,log_pa,0.04373805611451195
2025,Bottom,xwOBA + PA,no_prior_pa,0.11759347125691824
2025,Bottom,xwOBA + K + PA,xwoba,0.07312212194494071
2025,Bottom,xwOBA + K + PA,k_pct,-0.058514684592440906
2025,Bottom,xwOBA + K + PA,log_pa,0.04328952724755004
2025,Bottom,xwOBA + K + PA,no_prior_pa,0.11736260349979692
2025,Bottom,xwOBA + K + Barrel + PA,xwoba,0.05317061063603187
2025,Bottom,xwOBA + K + Barrel + PA,k_pct,-0.06998185411787898
2025,Bottom,xwOBA + K + Barrel + PA,barrel_pct,0.024342985761958126
2025,Bottom,xwOBA + K + Barrel + PA,log_pa,0.04361670971103551
2025,Bottom,xwOBA + K + Barrel + PA,no_prior_pa,0.11763369102337597
2025,Bottom,All 4 skill + PA,xwoba,0.05275530801440084
2025,Bottom,All 4 skill + PA,k_pct,-0.07015606050664248
2025,Bottom,All 4 skill + PA,bb_pct,0.0006456332329241104
2025,Bottom,All 4 skill + PA,barrel_pct,0.024556516973774756
2025,Bottom,All 4 skill + PA,log_pa,0.043749033946083975
2025,Bottom,All 4 skill + PA,no_prior_pa,0.11773717671647448
2025,Bottom,History + PA,hist_runs_per_start,0.03919040524892299
2025,Bottom,History + PA,log_hist_starts,0.06535981936171234
2025,Bottom,History + PA,no_hist_starts,-0.005876950741343232
2025,Bottom,History + PA,log_pa,-0.05984793869509003
2025,Bottom,History + PA,no_prior_pa,0.07423970914557529
2025,Bottom,xwOBA + K + History + PA,xwoba,0.06898242087754282
2025,Bottom,xwOBA + K + History + PA,k_pct,-0.05957596380255976
2025,Bottom,xwOBA + K + History + PA,hist_runs_per_start,0.008522867956218596
2025,Bottom,xwOBA + K + History + PA,log_hist_starts,0.0704729085523431
2025,Bottom,xwOBA + K + History + PA,no_hist_starts,-0.0001351611033005072
2025,Bottom,xwOBA + K + History + PA,log_pa,-0.04734871504864508
2025,Bottom,xwOBA + K + History + PA,no_prior_pa,0.08254375732974097
2025,Bottom,xwOBA + K + Barrel + History + PA,xwoba,0.049217244227419396
2025,Bottom,xwOBA + K + Barrel + History + PA,k_pct,-0.07097388327102974
2025,Bottom,xwOBA + K + Barrel + History + PA,barrel_pct,0.024215661889812213
2025,Bottom,xwOBA + K + Barrel + History + PA,hist_runs_per_start,0.008262670520970902
2025,Bottom,xwOBA + K + Barrel + History + PA,log_hist_starts,0.06962436612131775
2025,Bottom,xwOBA + K + Barrel + History + PA,no_hist_starts,-0.0009939809123722112
2025,Bottom,xwOBA + K + Barrel + History + PA,log_pa,-0.04614976191658183
