game_date,pitcher,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2023-05-03,650556,4,2,0,1.779233333333333,4.0,2,1
2023-05-03,656061,3,1,1,0.615,2.0,1,0
2023-05-03,656234,2,0,0,0.3585,2.0,2,0
2023-05-03,656302,24,6,4,7.969045155080215,23.0,13,2
2023-05-03,656605,23,8,1,4.8482255806451615,23.0,14,1
2023-05-03,656638,4,1,1,0.771903,4.0,2,0
2023-05-03,656970,15,2,0,8.313406831501833,15.0,12,4
2023-05-03,657140,14,3,1,4.7485029999999995,14.0,10,1
2023-05-03,657277,29,5,2,8.320872514111365,29.0,22,2
2023-05-03,657376,21,4,2,7.052806,21.0,15,0
2023-05-03,657571,4,1,0,0.532,4.0,3,0
2023-05-03,657612,3,0,0,0.243,3.0,3,0
2023-05-03,659275,4,0,3,2.2927090000000003,4.0,1,0
2023-05-03,660271,22,13,1,6.431634607624181,22.0,7,2
2023-05-03,660813,5,1,1,2.554903,5.0,3,0
2023-05-03,661403,4,0,0,1.516,4.0,4,0
2023-05-03,661527,3,1,0,0.21300000000000002,3.0,2,0
2023-05-03,663556,25,9,2,6.262472666666667,25.0,14,0
2023-05-03,663558,4,0,0,1.7175000000000002,3.0,4,1
2023-05-03,663623,19,3,4,6.1384170000000005,19.0,11,0
2023-05-03,663855,6,1,2,2.1988060000000003,6.0,3,0
2023-05-03,663878,6,1,0,0.46,6.0,5,0
2023-05-03,663947,4,0,0,2.3303650793650794,4.0,4,1
2023-05-03,663986,3,0,1,1.569903,2.0,2,0
2023-05-03,664139,3,1,0,0.22,3.0,2,0
2023-05-03,664192,17,1,0,7.19774,17.0,16,3
2023-05-03,664199,4,2,0,0.878,4.0,2,0
2023-05-03,664208,5,1,0,1.5969250000000001,5.0,3,1
2023-05-03,664285,22,8,2,5.021806,21.0,12,0
2023-05-03,664776,8,1,1,4.502903,8.0,6,1
2023-05-03,664854,4,2,0,0.072,4.0,2,0
2023-05-03,664875,5,0,1,2.090903,5.0,4,0
2023-05-03,665625,5,1,0,1.44,5.0,4,0
2023-05-03,665665,3,0,0,0.776,3.0,3,0
2023-05-03,666129,28,3,2,17.402736129672007,28.0,23,5
2023-05-03,666201,26,3,1,9.63897942857143,26.0,21,1
2023-05-03,666214,26,2,1,10.492751839990918,26.0,23,3
2023-05-03,666374,5,2,0,1.653,5.0,3,0
2023-05-03,666619,7,1,0,0.943,6.0,5,0
2023-05-03,666720,4,0,0,1.082,4.0,4,0
2023-05-03,666808,4,1,1,0.8479030000000001,4.0,2,0
2023-05-03,667427,5,1,0,1.6813833333333335,5.0,4,1
2023-05-03,668984,6,1,2,2.973806,6.0,3,0
2023-05-03,669105,5,0,0,1.188,5.0,5,0
2023-05-03,669211,7,0,0,4.408,6.0,6,1
2023-05-03,669276,5,2,0,2.34784,5.0,3,1
2023-05-03,669302,22,6,2,5.858506,21.0,14,0
2023-05-03,669456,29,4,1,10.95946104114072,29.0,24,4
2023-05-03,669674,1,0,0,0.045,1.0,1,0
2023-05-03,669796,5,2,1,2.717903,5.0,2,1
2023-05-03,670124,8,2,3,4.796829689655173,8.0,3,1
2023-05-03,670950,9,2,3,4.6141157796610175,9.0,4,1
2023-05-03,671345,3,1,0,0.615,3.0,2,0
2023-05-03,675989,10,3,0,3.2642367149758456,10.0,7,2
2023-05-03,676130,9,2,1,3.279503,9.0,6,0
2023-05-03,676664,23,7,2,5.669806,23.0,14,0
2023-05-03,676680,3,0,0,0.43600000000000005,3.0,3,0
2023-05-03,676684,6,2,0,0.9950000000000001,6.0,4,0
2023-05-03,676710,6,0,1,2.755903,6.0,5,0
2023-05-03,676760,5,2,0,0.621,5.0,3,0
2023-05-03,681217,6,0,0,1.345,6.0,6,0
2023-05-03,682171,3,1,0,0.488,2.0,2,0
2023-05-03,686973,22,6,2,8.485323857142857,22.0,14,1
2023-05-03,694297,24,3,1,11.597853975139088,23.0,19,4
2023-05-03,694813,23,1,2,7.94628219047619,23.0,20,1
2023-05-04,434378,20,5,1,6.652126809523809,20.0,14,2
2023-05-04,489119,25,2,2,6.453110347826088,25.0,21,1
2023-05-04,502202,1,0,0,1.1003541666666667,1.0,1,1
2023-05-04,517008,3,0,1,0.9549030000000001,3.0,2,0
2023-05-04,518489,6,1,1,1.839903,6.0,4,0
2023-05-04,519043,3,0,0,0.42400000000000004,3.0,3,0
2023-05-04,542914,3,1,0,1.1182432432432432,3.0,2,1
2023-05-04,543056,5,2,1,2.0452363333333334,5.0,2,1
2023-05-04,543272,4,1,0,0.494,4.0,3,0
2023-05-04,543475,25,3,2,9.080692818181818,25.0,19,3
2023-05-04,543859,3,0,0,1.445,3.0,3,0
2023-05-04,547973,5,0,3,3.7203287183098586,5.0,2,1
2023-05-04,554340,1,0,0,0.038,1.0,1,0
2023-05-04,571578,24,6,0,4.850919413919414,24.0,18,0
2023-05-04,571670,3,1,0,0.967,3.0,2,0
2023-05-04,571901,5,0,1,2.0785696666666666,5.0,4,1
2023-05-04,572403,7,1,1,1.157903,7.0,5,0
2023-05-04,572955,6,1,1,1.813903,6.0,4,0
2023-05-04,592094,7,3,1,2.1354794285714283,7.0,2,1
2023-05-04,592332,21,4,1,10.260316516528405,21.0,16,3
2023-05-04,592779,5,3,2,0.0,3.0,0,0
2023-05-04,592791,12,4,0,4.759441558441558,12.0,8,2
2023-05-04,592826,11,2,1,3.917458555555555,11.0,8,1
2023-05-04,593958,27,9,1,4.972681554778555,26.0,16,1
2023-05-04,595345,1,0,0,0.016,1.0,1,0
2023-05-04,596112,5,1,1,2.2322244285714286,4.0,2,1
2023-05-04,605347,5,0,2,0.8679030000000001,3.0,3,0
2023-05-04,606303,4,1,0,0.383,4.0,3,0
2023-05-04,606965,4,1,0,0.28800000000000003,4.0,3,0
2023-05-04,607237,7,1,2,3.1441393333333334,6.0,3,1
2023-05-04,607359,3,1,0,1.6082264150943395,3.0,2,1
2023-05-04,607481,3,3,0,0.0,3.0,0,0
2023-05-04,607968,19,3,5,6.966927698412698,19.0,11,1
2023-05-04,608337,27,7,3,6.236709,27.0,17,0
2023-05-04,608665,4,2,1,0.7309030000000001,4.0,1,0
2023-05-04,608678,3,1,0,1.0836000000000001,3.0,2,1
2023-05-04,608717,6,3,0,1.248,6.0,3,0
2023-05-04,621107,23,10,0,2.4704594594594593,23.0,13,1
2023-05-04,621249,7,1,2,2.022806,7.0,4,0
2023-05-04,621345,4,2,0,0.9610000000000001,4.0,2,0
2023-05-04,622098,4,1,0,1.4510049999999999,4.0,2,0
2023-05-04,622251,3,1,1,0.7459030000000001,3.0,1,0
2023-05-04,623149,3,1,0,0.4786666666666667,3.0,2,0
2023-05-04,623211,6,4,0,0.473,6.0,2,0
2023-05-04,623433,3,0,0,0.501,3.0,3,0
2023-05-04,623437,4,1,0,0.206,4.0,3,0
2023-05-04,625643,4,1,0,2.011945454545454,4.0,3,1
2023-05-04,640448,5,2,1,0.933903,5.0,2,0
2023-05-04,640451,5,1,0,2.0725166666666666,5.0,4,1
2023-05-04,640462,6,1,1,2.944903,6.0,4,0
2023-05-04,641154,28,8,1,8.520712675704413,28.0,19,2
2023-05-04,641329,4,0,2,1.468120391304348,3.0,2,1
2023-05-04,641835,8,1,0,1.034,8.0,7,0
2023-05-04,641941,4,2,1,0.029,3.0,1,0
2023-05-04,642585,6,3,2,1.5548060000000001,6.0,1,0
2023-05-04,643493,5,0,2,2.0901217894736845,5.0,3,0
2023-05-04,647315,5,1,1,3.382760142857143,5.0,3,1
2023-05-04,656257,4,1,0,1.0880049999999999,4.0,2,0
2023-05-04,656288,24,3,3,9.060418677419355,24.0,18,1
2023-05-04,656353,5,1,0,1.4769999999999999,5.0,4,0
2023-05-04,656427,17,3,1,7.162812761904762,17.0,12,1
2023-05-04,656638,3,2,0,0.932,3.0,1,0
2023-05-04,657024,4,0,0,1.705,4.0,4,0
2023-05-04,657044,3,0,0,0.5558333333333333,3.0,3,0
2023-05-04,657265,6,1,1,2.4649080000000003,6.0,3,0
2023-05-04,657514,5,0,1,2.017903,5.0,4,0
2023-05-04,657756,20,1,0,7.1966809523809525,20.0,19,2
2023-05-04,661395,5,0,2,1.317903,4.0,3,0
2023-05-04,663558,3,1,0,0.434,3.0,2,0
2023-05-04,663765,10,0,1,4.345903,10.0,9,0
2023-05-04,663992,3,0,0,0.757,3.0,3,0
2023-05-04,665871,15,1,0,3.743483870967742,15.0,14,1
2023-05-04,666200,27,5,3,9.637050718309858,26.0,19,2
2023-05-04,666974,6,3,0,0.5309999999999999,6.0,3,0
2023-05-04,668338,3,0,0,0.9490000000000001,3.0,3,0
2023-05-04,668941,5,1,0,1.2,5.0,4,0
2023-05-04,669424,3,0,1,1.345903,3.0,2,0
2023-05-04,669674,6,2,0,2.08,6.0,4,0
2023-05-04,669796,5,1,0,1.6263833333333337,5.0,4,1
2023-05-04,669923,28,2,1,8.580403,28.0,25,1
2023-05-04,670059,3,3,0,0.0,3.0,0,0
2023-05-04,670167,5,3,0,0.506,5.0,2,0
2023-05-04,670329,4,0,0,1.14,4.0,4,0
2023-05-04,671111,6,2,2,2.187806,6.0,2,0
2023-05-04,672335,7,0,0,3.268054838709677,7.0,7,1
2023-05-04,678394,23,5,1,7.853806540903541,22.0,16,2
2023-05-04,680570,19,3,1,8.695643722495896,19.0,15,4
2023-05-04,680735,7,1,1,2.064903,7.0,5,0
2023-05-04,683232,9,4,0,1.242,9.0,5,0
2023-05-04,689266,28,1,3,10.890896909090909,27.0,24,2
2023-05-05,445276,5,3,1,1.517903,5.0,1,0
2023-05-05,445926,3,2,0,0.425,3.0,1,0
2023-05-05,448179,25,5,2,10.461096993788821,25.0,18,4
2023-05-05,455119,3,0,0,0.5773333333333334,3.0,3,0
2023-05-05,458681,27,8,0,6.169595744680851,27.0,19,1
2023-05-05,477132,25,7,5,10.014804855072464,25.0,13,2
2023-05-05,489446,4,1,1,1.1049030000000002,4.0,2,0
2023-05-05,493603,4,1,0,1.171,3.0,3,0
2023-05-05,502085,5,0,2,2.6459660000000005,5.0,3,1
2023-05-05,506433,24,6,1,6.259199296296297,24.0,17,1
2023-05-05,518876,25,10,1,5.016903,25.0,14,1
2023-05-05,519151,3,0,0,1.5539999999999998,3.0,3,0
2023-05-05,519242,26,10,1,6.4012237894736845,26.0,14,0
2023-05-05,519293,9,0,1,4.927555555555555,8.0,8,1
2023-05-05,523260,4,3,0,0.016,4.0,1,0
2023-05-05,541640,7,1,1,2.524636333333333,7.0,5,1
2023-05-05,542585,5,2,0,1.6360000000000001,5.0,3,0
2023-05-05,542881,27,6,5,9.27622,27.0,15,1
2023-05-05,542947,4,1,0,0.28,4.0,3,0
2023-05-05,554430,25,5,0,9.452805,25.0,19,1
2023-05-05,571510,24,6,0,6.5157762672811055,24.0,18,2
2023-05-05,571656,6,2,0,0.624,6.0,4,0
2023-05-05,571946,6,3,3,1.391806,5.0,0,0
2023-05-05,571948,3,0,1,2.3772559411764704,3.0,2,1
2023-05-05,592094,4,1,0,1.409,4.0,3,0
2023-05-05,593833,6,1,3,2.616709,6.0,2,0
2023-05-05,594580,3,0,0,0.491,3.0,3,0
2023-05-05,595345,3,3,0,0.0,3.0,0,0
2023-05-05,598264,4,2,0,0.938,4.0,2,0
2023-05-05,605135,27,5,4,7.589637,25.0,16,1
2023-05-05,605154,3,2,0,0.031,3.0,1,0
2023-05-05,605177,3,2,0,0.097,3.0,1,0
2023-05-05,605242,3,0,0,1.008,3.0,3,0
2023-05-05,605347,3,1,0,0.187,3.0,2,0
2023-05-05,605447,3,1,0,0.298,3.0,2,0
2023-05-05,606149,3,0,0,1.8760000000000001,3.0,3,0
2023-05-05,607259,4,1,0,0.364,4.0,3,0
2023-05-05,607359,2,0,0,1.3213500000000002,2.0,2,1
2023-05-05,607755,8,2,1,1.832908,8.0,4,0
2023-05-05,608032,4,2,1,0.924903,4.0,1,0
2023-05-05,608328,4,0,2,1.639806,4.0,2,0
2023-05-05,608331,29,7,2,8.863048936612502,28.0,20,3
2023-05-05,608371,4,1,1,1.682903,4.0,2,0
2023-05-05,608718,8,2,0,2.7054761904761904,8.0,6,1
2023-05-05,608723,4,1,0,0.862,4.0,3,0
2023-05-05,612434,3,0,0,0.587,3.0,3,0
2023-05-05,621363,3,1,0,0.659,3.0,2,0
2023-05-05,622098,4,2,0,0.594,4.0,2,0
2023-05-05,622250,1,0,0,0.0,0.0,0,0
2023-05-05,622491,26,5,1,7.028528,25.0,20,1
2023-05-05,622608,18,3,1,5.820224428571429,18.0,14,1
2023-05-05,622772,3,0,1,1.257903,3.0,2,0
2023-05-05,623352,4,2,1,0.700903,4.0,1,0
2023-05-05,625643,3,1,1,0.947903,3.0,1,0
2023-05-05,630023,22,0,4,8.14552109090909,22.0,18,1
2023-05-05,640455,22,6,2,8.669059571428571,22.0,14,2
2023-05-05,641360,4,1,0,0.52,4.0,3,0
2023-05-05,641401,3,0,0,0.406,3.0,3,0
2023-05-05,641540,18,3,1,5.857286333333334,18.0,14,1
2023-05-05,641627,3,1,1,1.043903,3.0,1,0
2023-05-05,641656,2,1,0,0.2,2.0,1,0
2023-05-05,641729,8,2,0,2.720285487804878,8.0,5,1
2023-05-05,641745,25,1,4,11.076076285714286,25.0,20,2
2023-05-05,641927,24,6,1,5.60819687755102,24.0,17,1
2023-05-05,642048,1,1,0,0.0,1.0,0,0
2023-05-05,642100,1,1,0,0.0,1.0,0,0
2023-05-05,642397,3,1,0,0.488,3.0,2,0
2023-05-05,642545,16,3,0,5.019434782608696,16.0,13,1
2023-05-05,642546,5,0,0,2.4138604651162794,5.0,5,1
2023-05-05,643410,4,1,0,1.245005,4.0,2,0
2023-05-05,643493,3,0,0,1.4157894736842105,3.0,3,0
2023-05-05,643511,7,2,0,0.894,7.0,5,0
2023-05-05,650556,6,2,0,0.745,6.0,4,0
2023-05-05,650633,5,1,0,0.39899999999999997,5.0,4,0
2023-05-05,650893,4,1,1,1.2709030000000001,4.0,2,0
2023-05-05,656061,5,1,0,1.0130050000000002,5.0,3,0
2023-05-05,656271,7,0,0,1.739388888888889,7.0,7,0
2023-05-05,656638,4,3,0,1.7499318181818182,4.0,1,1
2023-05-05,656756,25,6,1,6.462056051643192,25.0,18,2
2023-05-05,656945,6,2,1,1.002,5.0,3,0
2023-05-05,657006,26,4,0,5.54056,25.0,22,0
2023-05-05,657024,3,1,0,0.177,3.0,2,0
2023-05-05,657031,7,1,3,2.384806,6.0,3,0
2023-05-05,657508,7,1,1,3.298778,7.0,5,1
2023-05-05,660261,4,0,3,2.100709,4.0,1,0
2023-05-05,660853,4,0,1,0.918903,4.0,3,0
2023-05-05,661395,4,2,1,0.801903,4.0,1,0
2023-05-05,663855,6,1,2,3.290811,6.0,2,0
2023-05-05,664076,3,2,0,2.0,3.0,1,1
2023-05-05,664294,5,3,0,1.253945454545454,5.0,2,1
2023-05-05,664299,26,8,2,7.141010545454545,26.0,16,2
2023-05-05,664854,3,1,0,0.925,3.0,2,0
2023-05-05,664875,4,3,1,0.695903,4.0,0,0
2023-05-05,665048,3,1,0,0.121,3.0,2,0
2023-05-05,665152,24,3,2,10.213811405405405,24.0,19,2
2023-05-05,665625,2,2,0,0.0,2.0,0,0
2023-05-05,665795,22,8,1,7.8958534106280185,21.0,11,2
2023-05-05,666205,26,1,3,11.098171857142857,26.0,22,2
2023-05-05,666374,5,2,1,2.922630272727273,5.0,2,1
2023-05-05,666745,19,2,1,8.718604675651394,19.0,15,3
2023-05-05,666808,4,2,1,1.136903,4.0,1,0
2023-05-05,667427,4,1,0,1.242,4.0,3,0
2023-05-05,668881,25,7,1,8.41390896590909,25.0,17,2
2023-05-05,669060,5,1,2,1.7518060000000002,5.0,2,0
2023-05-05,669169,12,1,0,5.350752307692308,12.0,11,1
2023-05-05,669203,25,5,3,7.503861173913044,25.0,17,1
2023-05-05,669211,3,0,0,1.939,3.0,3,0
2023-05-05,669438,2,1,1,0.695903,2.0,0,0
2023-05-05,670280,3,2,0,0.138,3.0,1,0
2023-05-05,671345,6,0,0,2.706214285714286,6.0,6,0
2023-05-05,672578,5,2,0,1.241,5.0,3,0
2023-05-05,673540,24,4,4,7.508445333333333,24.0,16,1
2023-05-05,675540,5,1,1,1.7669030000000001,5.0,3,0
2023-05-05,680686,24,6,2,8.532538142857144,23.0,15,2
2023-05-05,685410,23,7,0,6.958846153846154,23.0,16,3
2023-05-05,687330,6,1,0,2.016,6.0,5,0
2023-05-06,425794,23,5,0,7.0040000000000004,23.0,18,0
2023-05-06,445276,4,1,0,0.5660000000000001,4.0,3,0
2023-05-06,446372,23,1,0,9.42846152173913,23.0,21,2
2023-05-06,502171,27,5,2,7.0638060000000005,27.0,20,0
2023-05-06,517008,4,0,2,1.8628060000000002,4.0,2,0
2023-05-06,542585,6,0,1,1.886545857142857,6.0,5,0
2023-05-06,542914,2,2,0,0.0,2.0,0,0
2023-05-06,543056,4,0,0,1.9068055555555554,4.0,4,1
2023-05-06,543135,30,5,2,9.505324207282914,30.0,23,3
2023-05-06,543243,22,6,3,5.478209,22.0,13,0
2023-05-06,543351,4,0,1,1.4279030000000001,4.0,3,0
2023-05-06,543518,4,1,1,3.138903,4.0,2,1
2023-05-06,571882,7,1,1,1.742903,7.0,5,0
2023-05-06,572193,6,3,0,0.48100000000000004,6.0,3,0
2023-05-06,572403,4,1,1,0.9669030000000001,4.0,2,0
2023-05-06,572955,4,2,0,1.057,4.0,2,0
2023-05-06,573124,4,1,1,0.8539030000000001,4.0,2,0
2023-05-06,592346,3,0,1,1.005903,3.0,2,0
2023-05-06,592741,5,2,0,1.0801600000000002,5.0,3,1
2023-05-06,592767,16,5,3,5.405063166666666,16.0,8,1
2023-05-06,592773,6,0,1,4.116903,6.0,5,0
2023-05-06,593334,21,5,2,6.168536490196079,21.0,13,0
2023-05-06,593576,4,1,1,1.2139030000000002,4.0,2,0
2023-05-06,593974,3,0,0,1.613,3.0,3,0
2023-05-06,594580,5,1,1,2.420908,5.0,2,0
2023-05-06,594835,25,4,3,8.641734641025641,25.0,18,2
2023-05-06,596295,24,3,2,7.414856,23.0,19,0
2023-05-06,598264,5,2,0,1.096,5.0,3,0
2023-05-06,605130,3,2,0,0.129,3.0,1,0
2023-05-06,605154,4,1,2,2.244806,4.0,1,0
2023-05-06,605177,4,0,0,3.636938461538461,4.0,4,1
2023-05-06,605182,25,7,1,6.7083363333333335,25.0,17,1
2023-05-06,605218,4,0,0,1.393,4.0,4,0
2023-05-06,605280,3,0,0,1.495,3.0,3,0
2023-05-06,605483,22,6,3,7.262857701298701,22.0,13,2
2023-05-06,605513,22,6,1,8.119128136321962,22.0,15,3
2023-05-06,606149,9,1,0,1.8457142857142859,9.0,8,0
2023-05-06,606160,6,1,1,2.101903,6.0,4,0
2023-05-06,607067,23,4,1,4.371545857142857,23.0,18,0
2023-05-06,608678,5,2,1,1.469103,5.0,2,1
2023-05-06,608717,6,3,0,1.432,6.0,3,0
2023-05-06,612434,1,0,0,0.627,1.0,1,0
2023-05-06,614179,4,3,0,0.071,4.0,1,0
2023-05-06,621051,5,1,1,1.495908,5.0,2,0
2023-05-06,621074,6,1,0,1.144,6.0,5,0
2023-05-06,621244,25,7,1,8.196723512820514,25.0,17,2
2023-05-06,621345,3,2,0,0.0,3.0,1,0
2023-05-06,621433,3,0,1,1.316903,3.0,2,0
2023-05-06,622251,3,2,0,0.23,3.0,1,0
2023-05-06,622554,5,0,0,1.603005,5.0,4,0
2023-05-06,623149,6,2,0,1.942,6.0,4,0
2023-05-06,623211,6,2,2,1.7138060000000002,6.0,2,0
2023-05-06,623433,6,0,0,1.955,5.0,5,0
2023-05-06,623465,4,3,1,0.695903,4.0,0,0
2023-05-06,624522,9,2,0,2.219,9.0,7,0
2023-05-06,628452,3,2,0,0.129,3.0,1,0
2023-05-06,640448,6,0,3,2.500181,4.0,3,0
2023-05-06,640462,5,1,0,0.548,5.0,4,0
2023-05-06,640470,3,0,0,0.5529999999999999,3.0,3,0
2023-05-06,641329,5,0,1,1.662903,5.0,4,0
2023-05-06,641401,6,0,1,2.024903,6.0,5,0
2023-05-06,641585,20,5,1,5.879508,20.0,13,0
2023-05-06,641656,4,1,0,1.9093142857142855,4.0,3,1
2023-05-06,641703,6,1,1,2.166903,6.0,4,0
2023-05-06,641835,3,3,0,0.0,3.0,0,0
2023-05-06,642048,3,2,0,0.188,3.0,1,0
2023-05-06,642397,3,1,0,0.384,3.0,2,0
2023-05-06,642770,4,1,1,1.070903,4.0,2,0
2023-05-06,650893,3,0,1,0.911903,3.0,2,0
2023-05-06,656222,7,2,1,2.267903,7.0,4,0
2023-05-06,656234,8,3,1,2.079903,8.0,4,0
2023-05-06,656257,3,0,0,1.109,3.0,3,0
2023-05-06,656353,10,0,1,4.417903,10.0,9,0
2023-05-06,656529,2,2,0,0.0,2.0,0,0
2023-05-06,656546,5,2,2,0.695903,3.0,1,0
2023-05-06,656731,23,4,3,9.309714,23.0,15,0
2023-05-06,656814,5,1,1,1.904903,5.0,3,0
2023-05-06,656876,22,6,2,4.404864823529412,21.0,13,0
2023-05-06,656945,3,1,0,0.115,3.0,2,0
2023-05-06,657031,4,1,0,1.602,4.0,3,0
2023-05-06,657044,1,0,0,0.055,1.0,1,0
2023-05-06,657514,5,1,0,2.020954545454545,5.0,4,1
2023-05-06,657571,4,1,1,0.8459030000000001,4.0,2,0
2023-05-06,657612,3,0,0,0.6719999999999999,3.0,3,0
2023-05-06,660813,5,0,0,1.705,5.0,5,0
2023-05-06,660896,7,3,0,1.302657142857143,7.0,4,1
2023-05-06,661403,3,1,0,0.08900000000000001,3.0,2,0
2023-05-06,663558,3,2,0,0.838,3.0,1,0
2023-05-06,663559,18,4,1,6.052903000000001,18.0,13,0
2023-05-06,663658,2,0,0,0.199,2.0,2,0
2023-05-06,663773,13,4,1,2.540903,13.0,8,0
2023-05-06,663903,23,4,3,9.660179317460317,23.0,14,2
2023-05-06,663947,4,0,1,1.329903,4.0,3,0
2023-05-06,663986,5,2,0,2.559926470588235,5.0,3,1
2023-05-06,663992,4,1,1,1.424908,4.0,1,0
2023-05-06,664139,7,2,0,2.2397931034482754,7.0,5,1
2023-05-06,664199,8,3,1,2.3422187894736846,8.0,4,0
2023-05-06,664208,4,2,0,0.597,4.0,2,0
2023-05-06,664747,3,0,0,1.193,3.0,3,0
2023-05-06,666157,21,3,1,8.7445726279427,21.0,14,2
2023-05-06,666168,6,0,0,1.706,5.0,6,0
2023-05-06,666619,5,1,0,1.207,5.0,4,0
2023-05-06,666720,4,0,0,1.2733548387096774,4.0,4,1
2023-05-06,666808,2,0,0,1.7127899999999996,2.0,2,1
2023-05-06,667427,5,2,1,1.277903,5.0,2,0
2023-05-06,668338,8,1,0,2.8351538461538457,8.0,7,1
2023-05-06,668665,9,4,1,2.9485696666666663,9.0,4,1
2023-05-06,669022,26,9,1,6.882560142857143,25.0,16,1
2023-05-06,669160,22,6,1,4.646303,22.0,15,0
2023-05-06,669276,6,2,1,2.6071530000000003,6.0,3,1
2023-05-06,669459,2,1,0,0.124,2.0,1,0
2023-05-06,670167,4,0,1,0.9759030000000001,4.0,3,0
2023-05-06,670174,3,1,0,1.3621999999999999,3.0,2,1
2023-05-06,670329,5,1,1,1.077903,5.0,3,0
2023-05-06,670912,27,3,3,12.111563618904619,27.0,21,4
2023-05-06,670990,8,2,1,2.167903,8.0,5,0
2023-05-06,671106,26,3,2,11.23033079485003,26.0,21,3
2023-05-06,672282,21,7,2,6.270806,21.0,12,0
2023-05-06,672335,4,1,0,0.314,4.0,3,0
2023-05-06,672730,3,0,0,1.493,3.0,3,0
2023-05-06,674072,24,3,2,6.492606,24.0,19,1
2023-05-06,675911,19,10,0,3.6449310344827586,19.0,9,1
2023-05-06,675916,1,1,0,0.0,1.0,0,0
2023-05-06,675989,11,1,3,4.695714000000001,11.0,6,0
2023-05-06,676684,6,0,2,2.651806,6.0,4,0
2023-05-06,676760,5,1,0,0.323,4.0,4,0
2023-05-06,677053,4,2,0,0.952,4.0,2,0
2023-05-06,680694,22,4,2,8.626482637248934,22.0,15,3
2023-05-06,681806,7,1,1,1.3389030000000002,7.0,5,0
2023-05-06,686610,27,6,6,11.034761201754387,27.0,15,3
2023-05-06,687330,6,0,0,3.3369999999999997,6.0,6,0
2023-05-07,445926,4,1,0,1.1599473684210526,4.0,3,0
2023-05-07,453268,4,0,0,1.8805178571428574,4.0,4,1
2023-05-07,488984,13,2,1,4.942320857142858,13.0,10,1
2023-05-07,502202,6,1,1,2.178903,6.0,4,0
2023-05-07,517008,4,1,0,0.417,4.0,3,0
2023-05-07,518489,4,1,0,0.5840000000000001,3.0,2,0
2023-05-07,527048,21,2,3,9.203741258064516,21.0,16,1
2023-05-07,541640,5,0,0,0.73,5.0,5,0
2023-05-07,542947,2,0,0,2.887842105263158,2.0,2,2
2023-05-07,543037,26,6,2,9.11310903030303,26.0,18,2
2023-05-07,543272,4,1,0,1.083,4.0,3,0
2023-05-07,543521,7,3,1,1.331903,7.0,3,0
2023-05-07,543859,5,1,0,0.399,5.0,4,0
2023-05-07,547973,3,1,0,0.18000000000000002,3.0,2,0
2023-05-07,548389,23,3,2,11.256976439691028,23.0,18,3
2023-05-07,554340,7,1,1,2.649903,7.0,5,0
2023-05-07,570666,5,0,0,2.33,5.0,5,0
2023-05-07,571656,3,2,0,0.252,3.0,1,0
2023-05-07,571670,5,0,0,1.647005,5.0,4,0
2023-05-07,571875,4,0,0,1.52054,4.0,4,1
2023-05-07,571912,4,0,0,1.5199285714285715,4.0,4,0
2023-05-07,571927,21,2,0,5.819354838709677,21.0,19,1
2023-05-07,571948,4,2,0,0.9450000000000001,4.0,2,0
2023-05-07,572403,6,3,0,0.476,6.0,3,0
2023-05-07,573009,5,2,0,0.754,5.0,3,0
2023-05-07,579328,25,3,2,7.010137666666666,25.0,20,1
2023-05-07,592094,4,0,0,1.4150769230769238,4.0,4,1
2023-05-07,592779,3,0,0,1.2690000000000001,3.0,3,0
2023-05-07,592836,20,6,0,4.924482758620689,19.0,13,1
2023-05-07,592866,21,5,2,7.688167688311688,21.0,14,4
2023-05-07,593974,3,2,0,0.131,3.0,1,0
2023-05-07,595345,5,0,1,2.578903,5.0,4,0
2023-05-07,596001,12,2,3,4.702714,12.0,6,0
2023-05-07,600917,5,1,0,2.8930000000000002,5.0,4,1
2023-05-07,600921,4,0,1,1.810653,4.0,3,1
2023-05-07,605130,4,2,0,0.161,4.0,2,0
2023-05-07,605242,3,1,0,1.3720256410256415,3.0,2,1
2023-05-07,605280,3,2,0,0.05,3.0,1,0
2023-05-07,605288,21,5,1,5.208903,21.0,15,0
2023-05-07,605397,21,5,3,5.656259,21.0,13,0
2023-05-07,605447,2,1,0,0.002,2.0,1,0
2023-05-07,606303,6,3,0,1.2530000000000001,6.0,3,0
2023-05-07,606965,11,3,0,4.471277628032346,11.0,8,2
2023-05-07,607259,6,1,1,2.533903,6.0,4,0
2023-05-07,608328,13,1,0,7.973700000000002,13.0,12,4
2023-05-07,608678,6,0,0,2.403,6.0,6,0
2023-05-07,608718,8,3,0,1.3960000000000001,8.0,5,0
2023-05-07,608723,6,2,0,0.8727,6.0,4,0
2023-05-07,612434,6,1,0,2.33705,6.0,5,0
2023-05-07,615698,25,4,3,6.948339,25.0,17,0
2023-05-07,621051,4,2,1,0.7169030000000001,4.0,1,0
2023-05-07,621237,4,0,0,0.939,4.0,4,0
2023-05-07,621363,4,1,1,0.8539030000000001,4.0,2,0
2023-05-07,621381,7,3,0,0.442,7.0,4,0
2023-05-07,622065,5,1,0,1.0171,5.0,4,0
2023-05-07,622075,4,2,0,0.139,4.0,2,0
2023-05-07,622250,8,1,1,2.518903,8.0,6,0
2023-05-07,622772,4,1,1,0.9569030000000001,4.0,2,0
