holdout_year,half,model,feature,standardized_coefficient
2024,Bottom,Sample only control,log_combined_pa,-0.18244152021363894
2024,Bottom,Sample only control,log_min_pa,0.20016721822720004
2024,Bottom,Sample only control,missing_core,-0.012046376828767259
2024,Bottom,Top4 xwOBA + sample,xwoba,0.08416622465961453
2024,Bottom,Top4 xwOBA + sample,log_combined_pa,-0.16352047001137898
2024,Bottom,Top4 xwOBA + sample,log_min_pa,0.18380012044775618
2024,Bottom,Top4 xwOBA + sample,missing_core,-0.00964388173965672
2024,Bottom,Top4 K% + sample,k_pct,-0.024617827918452462
2024,Bottom,Top4 K% + sample,log_combined_pa,-0.17997140303122855
2024,Bottom,Top4 K% + sample,log_min_pa,0.19500102027941865
2024,Bottom,Top4 K% + sample,missing_core,-0.013115585458744704
2024,Bottom,Top4 BB% + sample,bb_pct,0.10465764744356278
2024,Bottom,Top4 BB% + sample,log_combined_pa,-0.16036073981111953
2024,Bottom,Top4 BB% + sample,log_min_pa,0.1905182899322223
2024,Bottom,Top4 BB% + sample,missing_core,-0.004884907524885888
2024,Bottom,Top4 Barrel% + sample,barrel_pct,0.05236161643070036
2024,Bottom,Top4 Barrel% + sample,log_combined_pa,-0.1766088592554201
2024,Bottom,Top4 Barrel% + sample,log_min_pa,0.19553288123998522
2024,Bottom,Top4 Barrel% + sample,missing_core,-0.01109431208616155
2024,Bottom,Top4 xwOBA + K + sample,xwoba,0.08281809057748576
2024,Bottom,Top4 xwOBA + K + sample,k_pct,-0.00605925966203339
2024,Bottom,Top4 xwOBA + K + sample,log_combined_pa,-0.1632109569761455
2024,Bottom,Top4 xwOBA + K + sample,log_min_pa,0.18281148414540954
2024,Bottom,Top4 xwOBA + K + sample,missing_core,-0.009936173587362963
2024,Bottom,Top4 xwOBA + K + Barrel + sample,xwoba,0.08331162906409076
2024,Bottom,Top4 xwOBA + K + Barrel + sample,k_pct,-0.005733810164989544
2024,Bottom,Top4 xwOBA + K + Barrel + sample,barrel_pct,-0.0006281770274133125
2024,Bottom,Top4 xwOBA + K + Barrel + sample,log_combined_pa,-0.16320080245220192
2024,Bottom,Top4 xwOBA + K + Barrel + sample,log_min_pa,0.1828386341827735
2024,Bottom,Top4 xwOBA + K + Barrel + sample,missing_core,-0.009918581088443816
2024,Bottom,All 4 Top4 skill + sample,xwoba,0.01176767647421233
2024,Bottom,All 4 Top4 skill + sample,k_pct,-0.028490694148006392
2024,Bottom,All 4 Top4 skill + sample,bb_pct,0.08948831147315492
2024,Bottom,All 4 Top4 skill + sample,barrel_pct,0.03411461686074279
2024,Bottom,All 4 Top4 skill + sample,log_combined_pa,-0.15445817554958244
2024,Bottom,All 4 Top4 skill + sample,log_min_pa,0.1805947257967258
2024,Bottom,All 4 Top4 skill + sample,missing_core,-0.006370965371958936
2025,Top,Sample only control,log_combined_pa,0.005174720779985043
2025,Top,Sample only control,log_min_pa,0.016996696551830556
2025,Top,Sample only control,missing_core,0.024843621293612103
2025,Top,Top4 xwOBA + sample,xwoba,0.0654079564588476
2025,Top,Top4 xwOBA + sample,log_combined_pa,0.01831356110142009
2025,Top,Top4 xwOBA + sample,log_min_pa,0.003076609177591305
2025,Top,Top4 xwOBA + sample,missing_core,0.025228325277205955
2025,Top,Top4 K% + sample,k_pct,-0.02009724565387361
2025,Top,Top4 K% + sample,log_combined_pa,0.008306999821056996
2025,Top,Top4 K% + sample,log_min_pa,0.012397908256739198
2025,Top,Top4 K% + sample,missing_core,0.02435485750227546
2025,Top,Top4 BB% + sample,bb_pct,0.08685361857001153
2025,Top,Top4 BB% + sample,log_combined_pa,0.02140410026552478
2025,Top,Top4 BB% + sample,log_min_pa,0.012876912805479718
2025,Top,Top4 BB% + sample,missing_core,0.031172173639175852
2025,Top,Top4 Barrel% + sample,barrel_pct,0.06538958649270642
2025,Top,Top4 Barrel% + sample,log_combined_pa,0.007278869032389017
2025,Top,Top4 Barrel% + sample,log_min_pa,0.010805330110093554
2025,Top,Top4 Barrel% + sample,missing_core,0.023239754286662216
2025,Top,Top4 xwOBA + K + sample,xwoba,0.06497480955205458
2025,Top,Top4 xwOBA + K + sample,k_pct,-0.0015334970365392462
2025,Top,Top4 xwOBA + K + sample,log_combined_pa,0.018468215032712874
2025,Top,Top4 xwOBA + K + sample,log_min_pa,0.002822988366999626
2025,Top,Top4 xwOBA + K + sample,missing_core,0.025191611113277834
2025,Top,Top4 xwOBA + K + Barrel + sample,xwoba,0.0021838143612725783
2025,Top,Top4 xwOBA + K + Barrel + sample,k_pct,-0.045249962498643485
2025,Top,Top4 xwOBA + K + Barrel + sample,barrel_pct,0.07838041573196433
2025,Top,Top4 xwOBA + K + Barrel + sample,log_combined_pa,0.01544009189907801
2025,Top,Top4 xwOBA + K + Barrel + sample,log_min_pa,-0.0011136627714265902
2025,Top,Top4 xwOBA + K + Barrel + sample,missing_core,0.022008327471313344
2025,Top,All 4 Top4 skill + sample,xwoba,-0.06837768173502073
2025,Top,All 4 Top4 skill + sample,k_pct,-0.06874912778571922
2025,Top,All 4 Top4 skill + sample,bb_pct,0.08894485462928092
2025,Top,All 4 Top4 skill + sample,barrel_pct,0.10881088404613767
2025,Top,All 4 Top4 skill + sample,log_combined_pa,0.022454975237697235
2025,Top,All 4 Top4 skill + sample,log_min_pa,0.00149173596974433
2025,Top,All 4 Top4 skill + sample,missing_core,0.026740504832777057
2025,Bottom,Sample only control,log_combined_pa,-0.17543954592358932
2025,Bottom,Sample only control,log_min_pa,0.19402339792529408
2025,Bottom,Sample only control,missing_core,-0.001108304833033909
2025,Bottom,Top4 xwOBA + sample,xwoba,0.07975846200287026
2025,Bottom,Top4 xwOBA + sample,log_combined_pa,-0.15785341345285017
2025,Bottom,Top4 xwOBA + sample,log_min_pa,0.1782275977052153
2025,Bottom,Top4 xwOBA + sample,missing_core,0.0006489832478490352
2025,Bottom,Top4 K% + sample,k_pct,-0.02842515072904906
2025,Bottom,Top4 K% + sample,log_combined_pa,-0.17251959205360148
2025,Bottom,Top4 K% + sample,log_min_pa,0.18912661202796005
2025,Bottom,Top4 K% + sample,missing_core,-0.0018490483542815384
2025,Bottom,Top4 BB% + sample,bb_pct,0.10107252480710381
2025,Bottom,Top4 BB% + sample,log_combined_pa,-0.15758440817973107
2025,Bottom,Top4 BB% + sample,log_min_pa,0.18821468116515172
2025,Bottom,Top4 BB% + sample,missing_core,0.005407110896676949
2025,Bottom,Top4 Barrel% + sample,barrel_pct,0.0516044198522812
2025,Bottom,Top4 Barrel% + sample,log_combined_pa,-0.17024562695827514
